[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 41, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 42, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 43, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 44, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 45, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 46, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 47, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 48, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 49, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 50, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 51, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 52, Estado: 0
[TRACE] 18:23:52:608 SWAP/(5936:5936): Pag: 53, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 54, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 55, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 56, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 57, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 58, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 59, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 60, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 61, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 62, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 63, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 64, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 65, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 66, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 67, Estado: 0
[TRACE] 18:23:52:609 SWAP/(5936:5936): Pag: 68, Estado: 0
[TRACE] 18:23:52:621 SWAP/(5936:5936): Pag: 69, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 70, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 71, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 72, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 73, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 74, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 75, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 76, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 77, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 78, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 79, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 80, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 81, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 82, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 83, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 84, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 85, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 86, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 87, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 88, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 89, Estado: 0
[TRACE] 18:23:52:622 SWAP/(5936:5936): Pag: 90, Estado: 0
[TRACE] 18:23:52:623 SWAP/(5936:5936): Pag: 91, Estado: 0
[TRACE] 18:23:52:623 SWAP/(5936:5936): Pag: 92, Estado: 0
[TRACE] 18:23:52:623 SWAP/(5936:5936): Pag: 93, Estado: 0
[TRACE] 18:23:52:627 SWAP/(5936:5936): Pag: 94, Estado: 0
[TRACE] 18:23:52:627 SWAP/(5936:5936): Pag: 95, Estado: 0
[TRACE] 18:23:52:627 SWAP/(5936:5936): Pag: 96, Estado: 0
[TRACE] 18:23:52:627 SWAP/(5936:5936): Pag: 97, Estado: 0
[TRACE] 18:23:52:627 SWAP/(5936:5936): Pag: 98, Estado: 0
[TRACE] 18:23:52:627 SWAP/(5936:5936): Pag: 99, Estado: 0
